2022-01-26 07:47:05.763149,10.816145906283177,5.529213989455572,2.0529890092599485,46.063629226099394,64.46197813109809,571.6688263263474
2022-01-26 08:00:49.697455,10.767269333656703,5.529213989455572,2.2805999999999997,46.385081713639806,64.96216503675208,571.2258104377848
2022-01-26 08:10:25.379465,10.881899251186878,5.529213989455572,2.4507309735915324,46.474300944922135,65.33614515915612,569.0485819965372
2022-01-26 08:20:50.282827,10.770106873222556,5.529213989455572,2.616196841484392,46.82024665934793,65.73576436351046,569.7993731441277
2022-01-26 08:31:37.857171,11.89085350057098,5.377471613100977,2.792445457693131,46.02684371872212,66.0876142900872,557.1615100728599
2022-01-26 08:42:02.430190,11.873916105037283,5.377471613100977,2.962262438043633,46.24758964024774,66.46123979642964,556.6864510129973
2022-01-26 08:52:29.255657,11.763502596855453,5.377471613100977,3.1107309199170685,46.56827847075148,66.81998360062498,557.5371433681814
2022-01-26 09:02:56.538225,11.798610267006072,5.377471613100977,3.2532779486820527,46.703144662752706,67.13250449154181,556.5488136214188
2022-01-26 09:13:29.614777,11.896930363428002,5.377471613100977,3.402916899131424,46.78325487495658,67.46057375061699,554.7922559674786
2022-01-26 09:23:52.549176,12.009155146048203,5.377471613100977,3.5321597281876644,46.82513995348501,67.74392644082185,552.9663533086103
2022-01-26 09:34:18.042143,13.680115356146,5.389564608011903,3.6665519126472517,45.27630625010546,68.01253812691061,532.5642300320613
2022-01-26 09:44:48.654635,13.96002097315446,5.389564608011903,3.7814061759380557,45.159383968446,68.29037572555042,529.0277991725842
2022-01-26 09:55:19.489801,13.934299391478378,5.389564608011903,3.8994240245134435,45.3031136195372,68.52640164354092,528.8836131241084
2022-01-26 10:05:58.986685,14.013631727227953,5.389564608011903,3.998926078133085,45.36514514370214,68.76726755707507,527.7527725649442
2022-01-26 10:16:31.132864,14.011905820232368,5.389564608011903,4.099579403979761,45.467677583102855,68.96872741532688,527.4005107769884
2022-01-26 10:26:53.904106,13.65954242103774,5.389564608011903,4.182894411285428,45.93859930351617,69.17060074385124,531.3077961966352
2022-01-26 10:37:18.698347,14.80711409705103,5.424286331188739,4.265338718419837,44.839065118312405,69.33580426497201,517.3553905506775
2022-01-26 10:47:45.324668,15.183582973252937,5.424286331188739,4.331767654432001,44.55735430314509,69.49699126201877,512.9126138442934
2022-01-26 10:58:15.114150,15.178114508076977,5.424286331188739,4.395311223175171,44.62684030209559,69.62455236453647,512.7713001981346
2022-01-26 11:08:48.548912,15.254121225185607,5.424286331188739,4.444296739498415,44.620996351979585,69.74370064785235,511.8282619074487
2022-01-26 11:19:13.626252,14.684355405013532,5.424286331188739,4.488406430104262,45.23550090933301,69.83254907563955,518.2168087301056
2022-01-26 11:29:44.002142,14.613520222845072,5.4424667534500415,4.519537531161047,45.333134466412666,69.90865897386882,518.7698935361669
2022-01-26 11:40:15.126749,15.320398528234556,5.526165653504362,4.5438432569360705,44.567641837071626,69.95804927574662,509.64990932098556
2022-01-26 11:50:44.246795,15.455691387850717,5.536997126306023,4.55685874827917,44.440934953382666,69.99048221581857,507.96546669128173
2022-01-26 12:01:16.685293,15.996454392589964,5.535538642549137,4.561156580663415,43.90685038419748,70.0,501.7925758193998
2022-01-26 12:11:48.564516,15.84507440954241,5.54094627439968,4.555947260435158,44.04651592047227,69.98848386484951,503.4715826166808
2022-01-26 12:22:13.967187,15.347120548293649,5.54094627439968,4.5402011399923765,44.52978131306091,69.95804927574662,509.2169581520759
2022-01-26 12:32:43.779376,16.045859964989653,5.618015700219118,4.516810715144051,43.721994307062886,69.90268068741571,500.37559506565793
2022-01-26 12:35:55.085996,16.028044150841716,5.618015700219118,4.508114521545551,43.72944073207122,69.8836151046776,500.59735079897695
2022-01-26 12:45:55.738823,16.06367577913759,5.618015700219118,4.473557820975215,43.652603503700384,69.80785280403231,500.2600910959849
2022-01-26 12:56:18.957016,15.967114994362763,5.618015700219118,4.425712866690075,43.702577136860654,69.71342069813261,501.51120629811584
2022-01-26 13:06:53.506570,15.638997186130428,5.618015700219118,4.373368574680803,43.95781588765158,69.58819734868193,505.3479476399649
2022-01-26 13:17:19.204715,15.421548988408304,5.618015700219118,4.306178839815568,44.109442227550176,69.45518575599317,508.0621899999056
2022-01-26 13:27:45.103294,15.932764805615758,5.618015700219118,4.236486132559421,43.50082889032494,69.28809552871924,502.2603500169147
2022-01-26 13:38:14.392045,15.672751132777904,5.68552796444147,4.15051534872209,43.60882598982943,69.11762043577089,504.7491590698371
2022-01-26 13:48:40.160825,15.63129286720914,5.68552796444147,4.064058958127984,43.52918545210508,68.91006524188367,505.3448758094974
2022-01-26 13:59:05.342574,15.706209293608197,5.68552796444147,3.960028432647877,43.35179126870145,68.703556959399,504.7982164221348
2022-01-26 14:09:39.731628,15.671786109511554,5.68552796444147,3.8575337403561627,43.24243040273054,68.45727821703973,505.3362509170521
2022-01-26 14:20:08.856606,15.560626564112287,5.68552796444147,3.7363163044109493,43.23399854645693,68.21646937942164,507.0212391789249
2022-01-26 14:30:45.777991,15.822522156040456,5.684079290447581,3.6186432557363832,42.80828870068794,67.93353340291236,504.11967764777233
2022-01-26 14:41:13.793618,16.170820085423273,5.684079290447581,3.481255941172072,42.324289114146865,67.66044443118979,500.4317009142957
2022-01-26 14:51:39.250137,16.05272536320412,5.684079290447581,3.34939183003805,42.2570286106671,67.34322509435685,501.9899602546134
2022-01-26 15:02:15.447532,15.989958022984176,5.684079290447581,3.1969873363244807,42.16912259480344,67.04014724455968,503.2103815759501
